# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
# nccl-tests version 2.17.8 nccl-headers=22403 nccl-library=22403
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1048576 maxBytes 268435456 step: 1048576(bytes) warmup iters: 1 iters: 20 agg iters: 1 validation: 1 graph: 0
#
# Using devices
#  Rank  0 Group  0 Pid 698977 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698979 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698978 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698976 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698985 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698981 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698983 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#  Rank  0 Group  0 Pid 698986 on  skampere1 device  0 [0000:84:00] NVIDIA A100-SXM4-80GB
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
    50331648      12582912     float     sum      -1  1197.08   42.05    0.00       0     0.10  481643    0.00       0
    44040192      11010048     float     sum      -1  2524.31   17.45    0.00       0     0.10  458752    0.00       0
    54525952      13631488     float     sum      -1  1048.31   52.01    0.00       0     0.09  583165    0.00       0
    42991616      10747904     float     sum      -1   958.77   44.84    0.00       0     0.10  438690    0.00       0
    45088768      11272192     float     sum      -1  1437.56   31.36    0.00       0     0.09  479668    0.00       0
    71303168      17825792     float     sum      -1  1312.53   54.33    0.00       0     0.10  746630    0.00       0
    44040192      11010048     float     sum      -1   969.07   45.45    0.00       0     0.11  396758    0.00       0
    41943040      10485760     float     sum      -1  1351.50   31.03    0.00       0     0.09  443842    0.00       0
    51380224      12845056     float     sum      -1  1349.49   38.07    0.00       0     0.10  508715    0.00       0
    45088768      11272192     float     sum      -1  2301.53   19.59    0.00       0     0.09  490095    0.00       0
    55574528      13893632     float     sum      -1   952.36   58.35    0.00       0     0.10  575902    0.00       0
    46137344      11534336     float     sum      -1  1355.80   34.03    0.00       0     0.10  483114    0.00       0
    44040192      11010048     float     sum      -1  1223.23   36.00    0.00       0     0.10  431767    0.00       0
    72351744      18087936     float     sum      -1  1197.57   60.42    0.00       0     0.10  699051    0.00       0
    45088768      11272192     float     sum      -1  1664.36   27.09    0.00       0     0.15  308827    0.00       0
    42991616      10747904     float     sum      -1  1382.92   31.09    0.00       0     0.09  454938    0.00       0
    52428800      13107200     float     sum      -1  1487.25   35.25    0.00       0     0.11  492289    0.00       0
    46137344      11534336     float     sum      -1  1894.87   24.35    0.00       0     0.09  496100    0.00       0
    56623104      14155776     float     sum      -1  1009.90   56.07    0.00       0     0.09  602373    0.00       0
    47185920      11796480     float     sum      -1  1176.92   40.09    0.00       0     0.10  464886    0.00       0
    45088768      11272192     float     sum      -1  1001.68   45.01    0.00       0     0.09  479668    0.00       0
    73400320      18350080     float     sum      -1   784.73   93.54    0.00       0     0.10  748983    0.00       0
    46137344      11534336     float     sum      -1  1576.30   29.27    0.00       0     0.12  396029    0.00       0
    44040192      11010048     float     sum      -1  1122.36   39.24    0.00       0     0.09  471018    0.00       0
    47185920      11796480     float     sum      -1  1860.99   25.36    0.00       0     0.10  496694    0.00       0
    53477376      13369344     float     sum      -1  1442.10   37.08    0.00       0     0.10  526871    0.00       0
    57671680      14417920     float     sum      -1  1068.48   53.98    0.00       0     0.09  610282    0.00       0
    48234496      12058624     float     sum      -1  1214.03   39.73    0.00       0     0.10  489690    0.00       0
    46137344      11534336     float     sum      -1   598.83   77.05    0.00       0     0.10  468399    0.00       0
    47185920      11796480     float     sum      -1  1687.38   27.96    0.00       0     0.10  471859    0.00       0
    74448896      18612224     float     sum      -1  1075.72   69.21    0.00       0     0.10  748230    0.00       0
    48234496      12058624     float     sum      -1   892.05   54.07    0.00       0     0.10  507732    0.00       0
    45088768      11272192     float     sum      -1  1404.53   32.10    0.00       0     0.10  472134    0.00       0
    54525952      13631488     float     sum      -1  1588.04   34.34    0.00       0     0.10  542547    0.00       0
    58720256      14680064     float     sum      -1   761.26   77.14    0.00       0     0.09  621378    0.00       0
    49283072      12320768     float     sum      -1   819.03   60.17    0.00       0     0.09  538613    0.00       0
    47185920      11796480     float     sum      -1  1412.73   33.40    0.00       0     0.09  504662    0.00       0
    48234496      12058624     float     sum      -1  1469.15   32.83    0.00       0     0.11  424974    0.00       0
    75497472      18874368     float     sum      -1  1554.87   48.56    0.00       0     0.09  798915    0.00       0
    49283072      12320768     float     sum      -1  1181.75   41.70    0.00       0     0.09  544564    0.00       0
    46137344      11534336     float     sum      -1  1236.04   37.33    0.00       0     0.09  493448    0.00       0
    55574528      13893632     float     sum      -1   688.42   80.73    0.00       0     0.10  561359    0.00       0
    59768832      14942208     float     sum      -1   623.71   95.83    0.00       0     0.10  625852    0.00       0
    50331648      12582912     float     sum      -1   682.65   73.73    0.00       0     0.10  505846    0.00       0
    48234496      12058624     float     sum      -1  1562.98   30.86    0.00       0     0.10  482345    0.00       0
    49283072      12320768     float     sum      -1  1620.63   30.41    0.00       0     0.11  450074    0.00       0
    76546048      19136512     float     sum      -1  1707.90   44.82    0.00       0     0.09  827525    0.00       0
    50331648      12582912     float     sum      -1  1610.53   31.25    0.00       0     0.09  568719    0.00       0
    47185920      11796480     float     sum      -1  1061.33   44.46    0.00       0     0.10  491520    0.00       0
    56623104      14155776     float     sum      -1   986.13   57.42    0.00       0     0.10  555128    0.00       0
    60817408      15204352     float     sum      -1   988.37   61.53    0.00       0     0.09  661059    0.00       0
    51380224      12845056     float     sum      -1  1048.27   49.01    0.00       0     0.10  532438    0.00       0
    50331648      12582912     float     sum      -1  1586.82   31.72    0.00       0     0.11  453438    0.00       0
    49283072      12320768     float     sum      -1  1527.93   32.25    0.00       0     0.11  454222    0.00       0
    77594624      19398656     float     sum      -1  1675.34   46.32    0.00       0     0.11  721810    0.00       0
    51380224      12845056     float     sum      -1  1015.14   50.61    0.00       0     0.09  561533    0.00       0
    48234496      12058624     float     sum      -1  1072.08   44.99    0.00       0     0.09  518650    0.00       0
    57671680      14417920     float     sum      -1  1069.28   53.94    0.00       0     0.09  616809    0.00       0
    61865984      15466496     float     sum      -1   781.35   79.18    0.00       0     0.09  654666    0.00       0
    52428800      13107200     float     sum      -1   791.95   66.20    0.00       0     0.10  529584    0.00       0
    51380224      12845056     float     sum      -1  1220.55   42.10    0.00       0     0.11  475743    0.00       0
    50331648      12582912     float     sum      -1  1476.97   34.08    0.00       0     0.12  421185    0.00       0
    78643200      19660800     float     sum      -1  1517.05   51.84    0.00       0     0.09  859489    0.00       0
    49283072      12320768     float     sum      -1  1207.48   40.81    0.00       0     0.09  532790    0.00       0
    52428800      13107200     float     sum      -1  1314.02   39.90    0.00       0     0.09  589088    0.00       0
    58720256      14680064     float     sum      -1  1043.41   56.28    0.00       0     0.10  599186    0.00       0
    62914560      15728640     float     sum      -1   910.37   69.11    0.00       0     0.10  648604    0.00       0
    53477376      13369344     float     sum      -1   691.11   77.38    0.00       0     0.10  562920    0.00       0
    52428800      13107200     float     sum      -1  1422.06   36.87    0.00       0     0.11  459902    0.00       0
    51380224      12845056     float     sum      -1  1195.93   42.96    0.00       0     0.11  473550    0.00       0
    79691776      19922944     float     sum      -1  1235.34   64.51    0.00       0     0.09  843299    0.00       0
    50331648      12582912     float     sum      -1   654.21   76.94    0.00       0     0.09  535443    0.00       0
    53477376      13369344     float     sum      -1  1234.43   43.32    0.00       0     0.09  590910    0.00       0
    59768832      14942208     float     sum      -1  1118.94   53.42    0.00       0     0.10  613014    0.00       0
    63963136      15990784     float     sum      -1   950.47   67.30    0.00       0     0.11  581483    0.00       0
    54525952      13631488     float     sum      -1   925.42   58.92    0.00       0     0.11  478298    0.00       0
    53477376      13369344     float     sum      -1  1052.80   50.80    0.00       0     0.11  481778    0.00       0
    52428800      13107200     float     sum      -1  1011.71   51.82    0.00       0     0.10  532272    0.00       0
    80740352      20185088     float     sum      -1  1092.69   73.89    0.00       0     0.10  845449    0.00       0
    51380224      12845056     float     sum      -1   876.21   58.64    0.00       0     0.10  508715    0.00       0
    54525952      13631488     float     sum      -1   633.36   86.09    0.00       0     0.10  570952    0.00       0
    60817408      15204352     float     sum      -1   836.61   72.70    0.00       0     0.10  623768    0.00       0
    55574528      13893632     float     sum      -1  1161.53   47.85    0.00       0     0.10  555745    0.00       0
    65011712      16252928     float     sum      -1   806.75   80.58    0.00       0     0.10  663385    0.00       0
    54525952      13631488     float     sum      -1  1409.53   38.68    0.00       0     0.10  562123    0.00       0
    53477376      13369344     float     sum      -1   715.41   74.75    0.00       0     0.11  479618    0.00       0
    81788928      20447232     float     sum      -1   885.42   92.37    0.00       0     0.10  794067    0.00       0
    52428800      13107200     float     sum      -1   798.77   65.64    0.00       0     0.10  551882    0.00       0
    55574528      13893632     float     sum      -1   494.83  112.31    0.00       0     0.09  594380    0.00       0
    61865984      15466496     float     sum      -1   849.78   72.80    0.00       0     0.09  683602    0.00       0
    56623104      14155776     float     sum      -1   672.70   84.17    0.00       0     0.10  583743    0.00       0
    66060288      16515072     float     sum      -1  1006.81   65.61    0.00       0     0.09  729948    0.00       0
    55574528      13893632     float     sum      -1  1764.92   31.49    0.00       0     0.11  493996    0.00       0
    54525952      13631488     float     sum      -1   643.85   84.69    0.00       0     0.10  537201    0.00       0
    53477376      13369344     float     sum      -1   574.22   93.13    0.00       0     0.10  539903    0.00       0
    62914560      15728640     float     sum      -1   769.65   81.74    0.00       0     0.10  648604    0.00       0
    56623104      14155776     float     sum      -1   539.92  104.87    0.00       0     0.09  599186    0.00       0
    82837504      20709376     float     sum      -1   693.18  119.50    0.00       0     0.09  895541    0.00       0
    57671680      14417920     float     sum      -1   705.91   81.70    0.00       0     0.09  613529    0.00       0
    67108864      16777216     float     sum      -1   600.50  111.76    0.00       0     0.10  681308    0.00       0
    56623104      14155776     float     sum      -1  1426.76   39.69    0.00       0     0.11  539268    0.00       0
    54525952      13631488     float     sum      -1   457.42  119.20    0.00       0     0.09  589470    0.00       0
    55574528      13893632     float     sum      -1  1007.85   55.14    0.00       0     0.09  607372    0.00       0
    57671680      14417920     float     sum      -1   802.74   71.84    0.00       0     0.09  633755    0.00       0
    63963136      15990784     float     sum      -1   440.70  145.14    0.00       0     0.10  659414    0.00       0
    83886080      20971520     float     sum      -1   996.17   84.21    0.00       0     0.10  883011    0.00       0
    58720256      14680064     float     sum      -1  1074.02   54.67    0.00       0     0.10  593134    0.00       0
    57671680      14417920     float     sum      -1  1488.71   38.74    0.00       0     0.10  551882    0.00       0
    68157440      17039360     float     sum      -1  1001.54   68.05    0.00       0     0.10  717447    0.00       0
    58720256      14680064     float     sum      -1   881.13   66.64    0.00       0     0.09  638264    0.00       0
    55574528      13893632     float     sum      -1   594.61   93.46    0.00       0     0.10  575902    0.00       0
    56623104      14155776     float     sum      -1   660.28   85.76    0.00       0     0.09  615469    0.00       0
    65011712      16252928     float     sum      -1   700.39   92.82    0.00       0     0.10  670224    0.00       0
    84934656      21233664     float     sum      -1   638.88  132.94    0.00       0     0.10  889368    0.00       0
    59768832      14942208     float     sum      -1  1545.08   38.68    0.00       0     0.10  594715    0.00       0
    58720256      14680064     float     sum      -1  1785.43   32.89    0.00       0     0.11  524288    0.00       0
    69206016      17301504     float     sum      -1  1740.94   39.75    0.00       0     0.09  760506    0.00       0
    59768832      14942208     float     sum      -1   980.35   60.97    0.00       0     0.09  664098    0.00       0
    56623104      14155776     float     sum      -1  1045.97   54.13    0.00       0     0.10  589824    0.00       0
    57671680      14417920     float     sum      -1  1113.23   51.81    0.00       0     0.09  626866    0.00       0
    66060288      16515072     float     sum      -1   590.95  111.79    0.00       0     0.10  677541    0.00       0
    85983232      21495808     float     sum      -1  1871.96   45.93    0.00       0     0.09  934093    0.00       0
    60817408      15204352     float     sum      -1  1438.34   42.28    0.00       0     0.10  602153    0.00       0
    59768832      14942208     float     sum      -1  1893.13   31.57    0.00       0     0.10  574700    0.00       0
    70254592      17563648     float     sum      -1  1882.84   37.31    0.00       0     0.09  751386    0.00       0
    60817408      15204352     float     sum      -1   978.73   62.14    0.00       0     0.34  177543    0.00       0
    57671680      14417920     float     sum      -1  1098.15   52.52    0.00       0     0.09  616809    0.00       0
    58720256      14680064     float     sum      -1   761.67   77.09    0.00       0     0.09  645278    0.00       0
    67108864      16777216     float     sum      -1   754.94   88.89    0.00       0     0.10  699051    0.00       0
    87031808      21757952     float     sum      -1  1527.94   56.96    0.00       0     0.09  940884    0.00       0
    61865984      15466496     float     sum      -1  1492.72   41.45    0.00       0     0.10  647811    0.00       0
    60817408      15204352     float     sum      -1   884.03   68.80    0.00       0     0.10  584783    0.00       0
    71303168      17825792     float     sum      -1  1738.30   41.02    0.00       0     0.09  783551    0.00       0
    61865984      15466496     float     sum      -1   938.22   65.94    0.00       0     0.09  665226    0.00       0
    58720256      14680064     float     sum      -1  1027.97   57.12    0.00       0     0.09  637917    0.00       0
    59768832      14942208     float     sum      -1   729.04   81.98    0.00       0     0.09  635839    0.00       0
    68157440      17039360     float     sum      -1  1073.10   63.51    0.00       0     0.10  709973    0.00       0
    88080384      22020096     float     sum      -1  1536.49   57.33    0.00       0     0.10  898779    0.00       0
    61865984      15466496     float     sum      -1  1121.30   55.17    0.00       0     0.12  526295    0.00       0
    62914560      15728640     float     sum      -1  1284.65   48.97    0.00       0     0.11  571951    0.00       0
    72351744      18087936     float     sum      -1  2029.86   35.64    0.00       0     0.09  765627    0.00       0
    62914560      15728640     float     sum      -1   804.87   78.17    0.00       0     0.09  687591    0.00       0
    59768832      14942208     float     sum      -1   987.40   60.53    0.00       0     0.09  632474    0.00       0
    60817408      15204352     float     sum      -1  1049.66   57.94    0.00       0     0.09  679524    0.00       0
    69206016      17301504     float     sum      -1  1009.07   68.58    0.00       0     0.10  728484    0.00       0
    89128960      22282240     float     sum      -1  1388.78   64.18    0.00       0     0.10  878118    0.00       0
    63963136      15990784     float     sum      -1  1450.96   44.08    0.00       0     0.10  646092    0.00       0
    62914560      15728640     float     sum      -1  1164.84   54.01    0.00       0     0.10  622916    0.00       0
    73400320      18350080     float     sum      -1  1667.49   44.02    0.00       0     0.09  793517    0.00       0
    63963136      15990784     float     sum      -1  1331.19   48.05    0.00       0     0.09  695251    0.00       0
    60817408      15204352     float     sum      -1  1267.58   47.98    0.00       0     0.09  643570    0.00       0
    70254592      17563648     float     sum      -1  1045.25   67.21    0.00       0     0.09  772028    0.00       0
    61865984      15466496     float     sum      -1  1123.86   55.05    0.00       0     0.10  647811    0.00       0
    63963136      15990784     float     sum      -1  1293.89   49.43    0.00       0     0.09  676859    0.00       0
    65011712      16252928     float     sum      -1  1399.51   46.45    0.00       0     0.10  663385    0.00       0
    90177536      22544384     float     sum      -1  2745.16   32.85    0.00       0     0.09  969651    0.00       0
    74448896      18612224     float     sum      -1  1410.24   52.79    0.00       0     0.09  822640    0.00       0
    65011712      16252928     float     sum      -1  1170.74   55.53    0.00       0     0.09  718361    0.00       0
    61865984      15466496     float     sum      -1  1555.50   39.77    0.00       0     0.09  672456    0.00       0
    71303168      17825792     float     sum      -1  1075.09   66.32    0.00       0     0.10  705972    0.00       0
    62914560      15728640     float     sum      -1  1395.83   45.07    0.00       0     0.09  698663    0.00       0
    65011712      16252928     float     sum      -1  1511.08   43.02    0.00       0     0.10  640509    0.00       0
    66060288      16515072     float     sum      -1  1511.82   43.70    0.00       0     0.09  721970    0.00       0
    91226112      22806528     float     sum      -1  2142.96   42.57    0.00       0     0.09  986228    0.00       0
    75497472      18874368     float     sum      -1  1602.76   47.10    0.00       0     0.10  794710    0.00       0
    66060288      16515072     float     sum      -1  1535.70   43.02    0.00       0     0.09  721970    0.00       0
    62914560      15728640     float     sum      -1  1608.36   39.12    0.00       0     0.09  676501    0.00       0
    72351744      18087936     float     sum      -1  1753.81   41.25    0.00       0     0.10  719918    0.00       0
    63963136      15990784     float     sum      -1  1089.05   58.73    0.00       0     0.09  699051    0.00       0
    66060288      16515072     float     sum      -1  1296.51   50.95    0.00       0     0.10  667276    0.00       0
    67108864      16777216     float     sum      -1  1228.43   54.63    0.00       0     0.10  667750    0.00       0
    92274688      23068672     float     sum      -1  3784.85   24.38    0.00       0     0.09  976452    0.00       0
    76546048      19136512     float     sum      -1  1345.78   56.88    0.00       0     0.09  818674    0.00       0
    67108864      16777216     float     sum      -1  1761.53   38.10    0.00       0     0.09  729444    0.00       0
    63963136      15990784     float     sum      -1  1835.57   34.85    0.00       0     0.09  684098    0.00       0
    73400320      18350080     float     sum      -1  1448.61   50.67    0.00       0     0.09  785030    0.00       0
    65011712      16252928     float     sum      -1  1074.28   60.52    0.00       0     0.09  718361    0.00       0
    67108864      16777216     float     sum      -1   962.14   69.75    0.00       0     0.10  681308    0.00       0
    68157440      17039360     float     sum      -1  1232.16   55.32    0.00       0     0.10  691954    0.00       0
    77594624      19398656     float     sum      -1  1172.40   66.18    0.00       0     0.09  821107    0.00       0
    93323264      23330816     float     sum      -1  2108.21   44.27    0.00       0     0.09   1e+06    0.00       0
    68157440      17039360     float     sum      -1  1710.27   39.85    0.00       0     0.09  748983    0.00       0
    65011712      16252928     float     sum      -1  1785.27   36.42    0.00       0     0.09  691614    0.00       0
    74448896      18612224     float     sum      -1  1052.62   70.73    0.00       0     0.09  822640    0.00       0
    68157440      17039360     float     sum      -1   858.74   79.37    0.00       0     0.10  717447    0.00       0
    66060288      16515072     float     sum      -1   780.13   84.68    0.00       0     0.09  718047    0.00       0
    69206016      17301504     float     sum      -1  1294.82   53.45    0.00       0     0.09  736234    0.00       0
    78643200      19660800     float     sum      -1  1144.58   68.71    0.00       0     0.09  845626    0.00       0
    94371840      23592960     float     sum      -1  2076.54   45.45    0.00       0     0.10  983040    0.00       0
    69206016      17301504     float     sum      -1  1420.53   48.72    0.00       0     0.09  744151    0.00       0
    66060288      16515072     float     sum      -1  1503.77   43.93    0.00       0     0.09  714165    0.00       0
    75497472      18874368     float     sum      -1  1183.58   63.79    0.00       0     0.09  798915    0.00       0
    69206016      17301504     float     sum      -1   933.48   74.14    0.00       0     0.09  740171    0.00       0
    67108864      16777216     float     sum      -1  1200.77   55.89    0.00       0     0.09  725501    0.00       0
    70254592      17563648     float     sum      -1  1228.12   57.20    0.00       0     0.09  743435    0.00       0
    79691776      19922944     float     sum      -1  1130.43   70.50    0.00       0     0.09  900472    0.00       0
    70254592      17563648     float     sum      -1  1636.85   42.92    0.00       0     0.13  548864    0.00       0
    67108864      16777216     float     sum      -1  1378.14   48.70    0.00       0     0.09  721601    0.00       0
    95420416      23855104     float     sum      -1  2429.49   39.28    0.00       0     0.09   1e+06    0.00       0
    76546048      19136512     float     sum      -1   982.51   77.91    0.00       0     0.10  754148    0.00       0
    70254592      17563648     float     sum      -1  1138.93   61.68    0.00       0     0.10  706076    0.00       0
    71303168      17825792     float     sum      -1  1380.63   51.65    0.00       0     0.09  754531    0.00       0
    68157440      17039360     float     sum      -1  1077.91   63.23    0.00       0     0.09  736837    0.00       0
    80740352      20185088     float     sum      -1  1388.24   58.16    0.00       0     0.09  912320    0.00       0
    71303168      17825792     float     sum      -1  1109.34   64.28    0.00       0     0.10  723890    0.00       0
    68157440      17039360     float     sum      -1  1358.52   50.17    0.00       0     0.09  721243    0.00       0
    77594624      19398656     float     sum      -1  1258.51   61.66    0.00       0     0.10  816786    0.00       0
    96468992      24117248     float     sum      -1  2404.72   40.12    0.00       0     0.09   1e+06    0.00       0
    71303168      17825792     float     sum      -1   953.09   74.81    0.00       0     0.10  699051    0.00       0
    72351744      18087936     float     sum      -1  1373.32   52.68    0.00       0     0.10  742069    0.00       0
    69206016      17301504     float     sum      -1  1383.50   50.02    0.00       0     0.09  744151    0.00       0
    81788928      20447232     float     sum      -1  1509.57   54.18    0.00       0     0.09  879451    0.00       0
    72351744      18087936     float     sum      -1  1134.83   63.76    0.00       0     0.09  777976    0.00       0
    69206016      17301504     float     sum      -1  1214.25   56.99    0.00       0     0.10  728484    0.00       0
    78643200      19660800     float     sum      -1  1046.83   75.13    0.00       0     0.10  823489    0.00       0
    72351744      18087936     float     sum      -1  1168.74   61.91    0.00       0     0.10  749759    0.00       0
    97517568      24379392     float     sum      -1  2585.52   37.72    0.00       0     0.09   1e+06    0.00       0
    73400320      18350080     float     sum      -1  1203.81   60.97    0.00       0     0.09  789251    0.00       0
    70254592      17563648     float     sum      -1  1495.50   46.98    0.00       0     0.09  767810    0.00       0
    82837504      20709376     float     sum      -1  1381.54   59.96    0.00       0     0.09  910302    0.00       0
    79691776      19922944     float     sum      -1  1378.24   57.82    0.00       0     0.10  796918    0.00       0
    73400320      18350080     float     sum      -1  1055.90   69.51    0.00       0     0.11  667276    0.00       0
    70254592      17563648     float     sum      -1  1136.63   61.81    0.00       0     0.10  685411    0.00       0
    73400320      18350080     float     sum      -1  1231.33   59.61    0.00       0     0.09  776723    0.00       0
    98566144      24641536     float     sum      -1  2596.96   37.95    0.00       0     0.10   1e+06    0.00       0
    74448896      18612224     float     sum      -1  1400.21   53.17    0.00       0     0.12  617833    0.00       0
    71303168      17825792     float     sum      -1  1413.38   50.45    0.00       0     0.09  796683    0.00       0
    83886080      20971520     float     sum      -1  1508.12   55.62    0.00       0     0.09  887683    0.00       0
    80740352      20185088     float     sum      -1   930.21   86.80    0.00       0     0.11  727391    0.00       0
    74448896      18612224     float     sum      -1   930.64   80.00    0.00       0     0.09  818120    0.00       0
    71303168      17825792     float     sum      -1  1012.64   70.41    0.00       0     0.09  754531    0.00       0
    74448896      18612224     float     sum      -1   581.68  127.99    0.00       0     0.09  792010    0.00       0
    99614720      24903680     float     sum      -1  2746.33   36.27    0.00       0     0.09   1e+06    0.00       0
    75497472      18874368     float     sum      -1  1532.11   49.28    0.00       0     0.10  754975    0.00       0
    72351744      18087936     float     sum      -1  1406.65   51.44    0.00       0     0.09  808399    0.00       0
    84934656      21233664     float     sum      -1  1613.78   52.63    0.00       0     0.09  928248    0.00       0
    75497472      18874368     float     sum      -1  1079.21   69.96    0.00       0     0.09  798915    0.00       0
    81788928      20447232     float     sum      -1  1027.15   79.63    0.00       0     0.09  889010    0.00       0
    72351744      18087936     float     sum      -1   802.78   90.13    0.00       0     0.09  773815    0.00       0
    75497472      18874368     float     sum      -1   793.69   95.12    0.00       0     0.10  790549    0.00       0
    76546048      19136512     float     sum      -1  1599.11   47.87    0.00       0     0.09  823076    0.00       0
   100663296      25165824     float     sum      -1  3081.25   32.67    0.00       0     0.10   1e+06    0.00       0
    73400320      18350080     float     sum      -1  1116.33   65.75    0.00       0     0.12  611669    0.00       0
    85983232      21495808     float     sum      -1  1740.89   49.39    0.00       0     0.10  877380    0.00       0
    82837504      20709376     float     sum      -1   944.17   87.74    0.00       0     0.10  849615    0.00       0
    76546048      19136512     float     sum      -1   969.72   78.94    0.00       0     0.09  832022    0.00       0
    73400320      18350080     float     sum      -1   633.79  115.81    0.00       0     0.09  789251    0.00       0
    76546048      19136512     float     sum      -1   721.07  106.16    0.00       0     0.09  845813    0.00       0
    77594624      19398656     float     sum      -1  1003.98   77.29    0.00       0     0.10  812509    0.00       0
   101711872      25427968     float     sum      -1  3380.08   30.09    0.00       0     0.09   1e+06    0.00       0
    74448896      18612224     float     sum      -1  1126.60   66.08    0.00       0     0.09  818120    0.00       0
    87031808      21757952     float     sum      -1  1674.19   51.98    0.00       0     0.09  972422    0.00       0
    83886080      20971520     float     sum      -1   983.79   85.27    0.00       0     0.10  860370    0.00       0
    77594624      19398656     float     sum      -1   971.46   79.87    0.00       0     0.09  834351    0.00       0
    77594624      19398656     float     sum      -1   850.23   91.26    0.00       0     0.10  772086    0.00       0
    74448896      18612224     float     sum      -1   762.37   97.65    0.00       0     0.09  800526    0.00       0
    78643200      19660800     float     sum      -1  1257.55   62.54    0.00       0     0.10  823489    0.00       0
   102760448      25690112     float     sum      -1  1842.55   55.77    0.00       0     0.09   1e+06    0.00       0
    88080384      22020096     float     sum      -1  1751.62   50.29    0.00       0     0.09  967916    0.00       0
    75497472      18874368     float     sum      -1   944.26   79.95    0.00       0     0.09  820625    0.00       0
    84934656      21233664     float     sum      -1   903.43   94.01    0.00       0     0.10  857926    0.00       0
    78643200      19660800     float     sum      -1   640.19  122.84    0.00       0     0.10  798408    0.00       0
    75497472      18874368     float     sum      -1   503.63  149.91    0.00       0     0.09  803165    0.00       0
    78643200      19660800     float     sum      -1   659.03  119.33    0.00       0     0.09  868986    0.00       0
    79691776      19922944     float     sum      -1   728.66  109.37    0.00       0     0.10  834469    0.00       0
    89128960      22282240     float     sum      -1  2432.27   36.64    0.00       0     0.09  953251    0.00       0
   103809024      25952256     float     sum      -1  1452.03   71.49    0.00       0     0.09   1e+06    0.00       0
    76546048      19136512     float     sum      -1  1712.54   44.70    0.00       0     0.09  855263    0.00       0
    85983232      21495808     float     sum      -1  1394.31   61.67    0.00       0     0.10  868517    0.00       0
    79691776      19922944     float     sum      -1   830.38   95.97    0.00       0     0.10  762601    0.00       0
    76546048      19136512     float     sum      -1   780.89   98.02    0.00       0     0.10  793223    0.00       0
    80740352      20185088     float     sum      -1   674.26  119.75    0.00       0     0.09  854395    0.00       0
    79691776      19922944     float     sum      -1   860.71   92.59    0.00       0     0.09  847785    0.00       0
   104857600      26214400     float     sum      -1  2815.97   37.24    0.00       0     0.09   1e+06    0.00       0
    90177536      22544384     float     sum      -1  2503.12   36.03    0.00       0     0.09  954260    0.00       0
